Garnitury Poznań ul. Strzałkowskiego 2 Moda Męska Nowak,0,0,0,0,23,33,30,23,25,36,40,32,0,0,0,0,0,0,0,0,0,0,25,41,45,34,25,33,44,32,0,0,0,0,0,0,0,0,0,0,23,28,25,20,25,36,34,17,0,0,0,0,0,0,0,0,0,0,24,36,36,26,25,38,39,21,0,0,0,0,0,0,0,0,0,0,25,32,31,29,33,45,47,33,0,0,0,0,0,0,0,0,0,0,59,99,100,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,30,23,25,36,40,32,0,0,0,0,0,0,0,0,0,0,25,41,45,34,25,33,44,32,0,0,0,0,0,0,0,0,0,0,23,28,25,20,25,36,34,17,0,0,0,0,0,0,0,0,0,0,24,36
Shop Tourist Tuttu,0,0,0,0,11,56,47,8,13,46,66,34,7,0,0,0,0,0,0,0,0,0,24,37,37,28,26,44,63,49,21,0,0,0,0,0,0,0,0,0,10,15,20,27,40,52,50,31,13,0,0,0,0,0,0,0,0,0,7,24,43,39,24,27,47,52,31,10,0,0,0,0,0,0,0,0,11,37,56,39,31,62,94,82,42,0,0,0,0,0,0,0,0,0,27,71,100,79,34,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,47,8,13,46,66,34,7,0,0,0,0,0,0,0,0,0,24,37,37,28,26,44,63,49,21,0,0,0,0,0,0,0,0,0,10,15,20,27,40,52,50,31,13,0,0,0,0,0,0,0,0,0,7,24
Moja Zielarnia Sklep Zielarski,0,0,30,41,71,86,81,71,77,90,79,45,0,0,0,0,0,0,0,0,24,49,79,96,94,84,90,88,50,15,0,0,0,0,0,0,0,0,32,60,90,100,86,62,54,73,84,58,0,0,0,0,0,0,0,0,16,32,49,64,69,69,67,62,49,30,0,0,0,0,0,0,0,0,32,54,79,90,84,69,62,73,71,41,0,0,0,0,0,0,0,0,0,18,47,73,77,52,0,0,0,0,0,0,0,0,0,0,0,0,30,41,71,86,81,71,77,90,79,45,0,0,0,0,0,0,0,0,24,49,79,96,94,84,90,88,50,15,0,0,0,0,0,0,0,0,32,60,90,100,86,62,54,73,84,58,0,0,0,0,0,0,0,0,16,32,49,64
Salon Metamorfozy,0,0,0,0,6,25,50,68,68,68,93,81,37,0,0,0,0,0,0,0,0,0,50,37,12,25,37,56,56,50,37,0,0,0,0,0,0,0,0,0,31,50,68,75,68,56,50,50,56,0,0,0,0,0,0,0,0,0,12,37,81,100,75,37,18,25,25,0,0,0,0,0,0,0,0,0,68,68,37,31,43,43,37,18,6,0,0,0,0,0,0,0,0,43,50,62,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,50,68,68,68,93,81,37,0,0,0,0,0,0,0,0,0,50,37,12,25,37,56,56,50,37,0,0,0,0,0,0,0,0,0,31,50,68,75,68,56,50,50,56,0,0,0,0,0,0,0,0,0,12,37
Żabka,0,0,0,0,0,43,53,59,65,65,71,84,81,53,0,0,0,0,0,43,71,84,78,62,62,75,93,100,87,65,37,18,9,9,12,15,0,21,31,40,46,46,43,37,31,28,25,25,25,21,15,9,34,56,0,18,37,53,59,59,50,37,28,25,25,28,31,31,31,28,21,12,0,3,12,18,15,25,37,50,50,40,31,25,25,31,34,40,40,37,0,28,37,37,28,21,34,62,75,62,40,25,25,25,25,21,15,9,0,9,18,28,34,40,43,40,37,31,21,15,12,9,12,15,15,15,0,0,0,0,0,43,53,59,65,65,71,84,81,53,0,0,0,0,0,43,71,84,78,62,62,75,93,100,87,65,37,18,9,9,12,15,0,21,31,40,46,46
EVIO Poland Sp. o.o.,0,0,0,27,82,89,65,72,72,44,27,0,0,0,0,0,0,0,0,0,0,13,100,100,72,89,86,58,31,0,0,0,0,0,0,0,0,0,0,3,10,17,27,34,34,31,20,0,0,0,0,0,0,0,0,0,0,27,82,89,65,72,72,44,27,0,0,0,0,0,0,0,0,0,0,13,100,100,72,89,86,58,31,0,0,0,0,0,0,0,0,0,0,3,10,17,27,34,34,31,20,0,0,0,0,0,0,0,0,0,0,27,82,89,65,72,72,44,27,0,0,0,0,0,0,0,0,0,0,13,100,100,72,89,86,58,31,0,0,0,0,0,0,0,0,0,0,3,10,17,27,34,34,31,20,0,0,0,0,0,0,0,0,0,0,27,82,89
Kancelaria Radcy Prawnego Maciej Puk,0,0,0,10,17,17,21,35,53,60,50,0,0,0,0,0,0,0,0,0,0,64,78,82,100,96,71,35,14,0,0,0,0,0,0,0,0,0,0,32,57,42,17,21,46,67,64,0,0,0,0,0,0,0,0,0,0,60,71,71,64,53,53,67,71,0,0,0,0,0,0,0,0,0,0,10,14,14,21,32,42,50,46,0,0,0,0,0,0,0,0,0,0,10,17,17,21,35,53,60,50,0,0,0,0,0,0,0,0,0,0,64,78,82,100,96,71,35,14,0,0,0,0,0,0,0,0,0,0,32,57,42,17,21,46,67,64,0,0,0,0,0,0,0,0,0,0,60,71,71,64,53,53,67,71,0,0,0,0,0,0,0,0,0,0,10,14,14
Salon TUPET,0,0,38,54,68,82,92,100,100,92,76,60,46,34,0,0,0,0,0,0,24,48,70,86,94,96,96,88,74,56,36,22,0,0,0,0,0,0,26,38,52,66,80,90,94,90,82,68,54,40,0,0,0,0,0,0,26,48,74,92,98,92,86,80,72,64,50,36,0,0,0,0,0,0,28,48,70,86,88,74,56,48,60,76,74,50,0,0,0,0,0,0,34,44,50,48,40,28,18,0,0,0,0,0,0,0,0,0,0,0,38,54,68,82,92,100,100,92,76,60,46,34,0,0,0,0,0,0,24,48,70,86,94,96,96,88,74,56,36,22,0,0,0,0,0,0,26,38,52,66,80,90,94,90,82,68,54,40,0,0,0,0,0,0,26,48,74,92
Stokrotka,0,6,16,28,40,52,62,68,72,75,77,80,81,77,67,51,32,0,0,6,15,28,44,58,68,72,72,72,73,75,75,69,59,45,29,0,0,13,21,31,41,50,55,56,54,52,55,64,75,82,78,63,42,0,0,10,19,28,38,46,54,59,63,66,69,73,75,73,64,49,31,0,0,8,19,33,47,61,72,80,87,93,98,100,96,86,69,49,30,0,0,15,33,53,71,83,86,83,77,72,71,72,71,66,55,41,0,0,0,6,16,28,40,52,62,68,72,75,77,80,81,77,67,51,32,0,0,6,15,28,44,58,68,72,72,72,73,75,75,69,59,45,29,0,0,13,21,31,41,50,55,56,54,52,55,64,75,82,78,63,42,0,0,10,19,28,38,46
Natural Born Runners,0,0,0,0,0,2,8,29,40,40,56,67,62,0,0,0,0,0,0,0,0,2,8,13,21,27,29,32,29,24,18,0,0,0,0,0,0,0,0,0,0,24,48,56,43,18,21,70,81,0,0,0,0,0,0,0,0,0,0,8,18,29,43,54,56,51,40,0,0,0,0,0,0,0,0,5,24,51,51,59,78,83,75,51,29,0,0,0,0,0,0,0,0,0,40,91,91,100,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,29,40,40,56,67,62,0,0,0,0,0,0,0,0,2,8,13,21,27,29,32,29,24,18,0,0,0,0,0,0,0,0,0,0,24,48,56,43,18,21,70,81,0,0,0,0,0,0,0,0,0,0,8
Sołackie Zoo,0,0,0,80,80,65,80,100,100,80,45,0,0,0,0,0,0,0,0,0,0,70,55,80,90,55,40,50,40,0,0,0,0,0,0,0,0,0,0,20,40,50,45,55,70,60,35,0,0,0,0,0,0,0,0,0,0,45,60,45,30,40,25,10,25,0,0,0,0,0,0,0,0,0,0,45,60,60,55,75,100,95,55,0,0,0,0,0,0,0,0,0,0,45,60,70,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,65,80,100,100,80,45,0,0,0,0,0,0,0,0,0,0,70,55,80,90,55,40,50,40,0,0,0,0,0,0,0,0,0,0,20,40,50,45,55,70,60,35,0,0,0,0,0,0,0,0,0,0,45,60,45
Skołowani Serwis Rowerowy,0,0,0,0,75,54,16,20,62,100,79,33,0,0,0,0,0,0,0,0,0,0,29,37,45,50,50,45,41,33,0,0,0,0,0,0,0,0,0,0,16,20,12,4,4,29,75,33,0,0,0,0,0,0,0,0,0,0,33,41,41,37,29,25,58,50,0,0,0,0,0,0,0,0,0,0,33,45,58,70,70,58,41,29,0,0,0,0,0,0,0,0,0,0,75,54,16,20,62,100,79,33,0,0,0,0,0,0,0,0,0,0,29,37,45,50,50,45,41,33,0,0,0,0,0,0,0,0,0,0,16,20,12,4,4,29,75,33,0,0,0,0,0,0,0,0,0,0,33,41,41,37,29,25,58,50,0,0,0,0,0,0,0,0,0,0,33,45
Cyrkonia Tadeusz Marcinkowski. Hurtownia kamieni i artykułów jubilerskich.,0,0,26,10,0,15,36,63,73,52,0,0,0,0,0,0,0,0,0,0,42,31,10,15,21,31,52,31,0,0,0,0,0,0,0,0,0,0,5,15,84,100,15,21,42,31,0,0,0,0,0,0,0,0,0,0,26,10,0,15,36,63,73,52,0,0,0,0,0,0,0,0,0,0,42,31,10,15,21,31,52,31,0,0,0,0,0,0,0,0,0,0,5,15,84,100,15,21,42,31,0,0,0,0,0,0,0,0,0,0,26,10,0,15,36,63,73,52,0,0,0,0,0,0,0,0,0,0,42,31,10,15,21,31,52,31,0,0,0,0,0,0,0,0,0,0,5,15,84,100,15,21,42,31,0,0,0,0,0,0,0,0,0,0,26,10,0,15
Printmania - Tonery i Tusze do drukarki | Dostawa gratis | Napełnianie i regeneracja tuszy i tonerów | HP Samsung Brother,0,0,0,33,40,46,46,40,53,86,33,0,0,0,0,0,0,0,0,0,0,20,33,53,26,46,93,86,33,0,0,0,0,0,0,0,0,0,0,40,86,100,53,13,13,53,66,0,0,0,0,0,0,0,0,0,0,33,40,46,46,40,53,86,33,0,0,0,0,0,0,0,0,0,0,20,33,53,26,46,93,86,33,0,0,0,0,0,0,0,0,0,0,40,86,100,53,13,13,53,66,0,0,0,0,0,0,0,0,0,0,33,40,46,46,40,53,86,33,0,0,0,0,0,0,0,0,0,0,20,33,53,26,46,93,86,33,0,0,0,0,0,0,0,0,0,0,40,86,100,53,13,13,53,66,0,0,0,0,0,0,0,0,0,0,33,40,46
"Profil. Bartosik K., Brzeziński K.",0,0,0,0,24,52,72,64,36,0,0,0,0,0,0,0,0,0,0,0,17,33,48,52,45,37,44,62,54,24,0,0,0,0,0,0,0,0,21,33,42,46,42,35,31,43,51,31,0,0,0,0,0,0,0,0,28,43,51,57,60,51,42,51,57,33,0,0,0,0,0,0,0,0,14,32,51,60,52,39,38,52,54,35,0,0,0,0,0,0,0,15,27,41,56,68,75,76,75,79,74,49,21,0,0,0,0,0,0,0,0,46,78,100,96,76,60,52,40,22,0,0,0,0,0,0,0,0,0,0,24,52,72,64,36,0,0,0,0,0,0,0,0,0,0,0,17,33,48,52,45,37,44,62,54,24,0,0,0,0,0,0,0,0,21,33,42,46
Emplast - Rozwiązania i Technologie PTS,0,37,66,84,86,81,89,100,84,49,0,0,0,0,0,0,0,0,0,22,54,88,100,96,91,86,74,55,0,0,0,0,0,0,0,0,0,28,62,89,93,84,88,93,79,49,0,0,0,0,0,0,0,0,0,16,42,66,76,76,83,88,71,38,0,0,0,0,0,0,0,0,0,27,57,66,45,40,71,89,64,25,0,0,0,0,0,0,0,0,0,37,66,84,86,81,89,100,84,49,0,0,0,0,0,0,0,0,0,22,54,88,100,96,91,86,74,55,0,0,0,0,0,0,0,0,0,28,62,89,93,84,88,93,79,49,0,0,0,0,0,0,0,0,0,16,42,66,76,76,83,88,71,38,0,0,0,0,0,0,0,0,0,27,57,66,45,40
Lewiatan,0,36,58,62,75,96,100,80,56,48,57,72,75,61,36,14,0,0,0,11,25,41,56,67,69,65,59,58,66,75,76,62,39,17,2,0,0,31,56,64,52,45,58,76,75,61,55,62,66,57,39,19,4,0,0,12,27,45,61,71,73,70,67,63,56,48,45,48,42,24,4,0,0,10,37,58,57,60,83,98,87,70,63,64,63,54,41,25,12,0,0,2,28,68,85,72,65,76,74,50,28,25,30,33,28,19,8,0,0,36,58,62,75,96,100,80,56,48,57,72,75,61,36,14,0,0,0,11,25,41,56,67,69,65,59,58,66,75,76,62,39,17,2,0,0,31,56,64,52,45,58,76,75,61,55,62,66,57,39,19,4,0,0,12,27,45,61,71
"Sklep mięsny ""Sokołów-Pozmeat""",0,0,7,24,19,14,19,19,12,7,2,0,0,0,0,0,0,0,0,0,4,21,31,26,26,29,21,9,2,0,0,0,0,0,0,0,0,0,21,34,31,17,12,14,19,14,7,0,0,0,0,0,0,0,0,0,31,9,24,48,9,9,17,14,4,0,0,0,0,0,0,0,0,0,100,85,36,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,19,14,19,19,12,7,2,0,0,0,0,0,0,0,0,0,4,21,31,26,26,29,21,9,2,0,0,0,0,0,0,0,0,0,21,34,31,17,12,14,19,14,7,0,0,0,0,0,0,0,0,0,31,9,24,48,9,9,17,14,4,0,0,0,0,0,0,0,0,0,100,85,36,34
RTV EURO AGD,0,0,0,0,5,12,14,12,13,16,14,8,0,0,0,0,0,0,0,0,0,17,31,47,59,63,57,47,45,57,74,70,44,0,0,0,0,0,0,29,44,53,54,51,54,60,63,70,80,67,31,0,0,0,0,0,0,21,35,47,52,50,49,53,54,60,70,55,22,0,0,0,0,0,0,23,39,46,45,43,46,55,68,76,69,50,27,0,0,0,0,0,0,21,40,58,66,61,52,51,58,65,73,79,52,0,0,0,0,0,0,33,57,81,98,100,88,73,68,71,71,56,33,0,0,0,0,0,0,0,5,12,14,12,13,16,14,8,0,0,0,0,0,0,0,0,0,17,31,47,59,63,57,47,45,57,74,70,44,0,0,0,0,0,0,29,44,53
Medical Center Dynasplint,0,0,0,0,36,51,64,72,71,62,49,33,0,0,0,0,0,0,0,0,0,0,54,77,79,69,70,74,57,28,0,0,0,0,0,0,0,0,0,0,87,100,72,39,40,67,74,45,0,0,0,0,0,0,0,0,0,0,50,63,63,53,52,64,59,30,0,0,0,0,0,0,0,0,0,0,65,59,54,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,64,72,71,62,49,33,0,0,0,0,0,0,0,0,0,0,54,77,79,69,70,74,57,28,0,0,0,0,0,0,0,0,0,0,87,100,72,39,40,67,74,45,0,0,0,0,0,0,0,0,0,0,50,63,63,53,52,64,59,30,0,0,0,0,0,0,0,0,0,0,65,59
Fishing Center Manzen,0,0,0,0,18,27,18,14,21,24,18,9,0,0,0,0,0,0,0,0,0,0,9,18,24,27,27,21,14,8,0,0,0,0,0,0,0,0,0,0,8,14,21,24,26,24,19,14,0,0,0,0,0,0,0,0,0,0,24,14,4,11,26,37,34,19,0,0,0,0,0,0,0,0,0,0,26,39,54,60,57,47,31,18,0,0,0,0,0,0,0,0,0,0,31,77,100,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,18,14,21,24,18,9,0,0,0,0,0,0,0,0,0,0,9,18,24,27,27,21,14,8,0,0,0,0,0,0,0,0,0,0,8,14,21,24,26,24,19,14,0,0,0,0,0,0,0,0,0,0,24,14
PKO Polish Bank,0,0,0,61,78,75,71,78,85,78,58,0,0,0,0,0,0,0,0,0,0,50,75,79,68,64,72,73,57,0,0,0,0,0,0,0,0,0,0,41,66,68,59,60,66,63,50,0,0,0,0,0,0,0,0,0,0,46,69,75,69,67,75,68,44,0,0,0,0,0,0,0,0,0,0,55,76,83,86,94,100,82,48,0,0,0,0,0,0,0,0,0,0,61,78,75,71,78,85,78,58,0,0,0,0,0,0,0,0,0,0,50,75,79,68,64,72,73,57,0,0,0,0,0,0,0,0,0,0,41,66,68,59,60,66,63,50,0,0,0,0,0,0,0,0,0,0,46,69,75,69,67,75,68,44,0,0,0,0,0,0,0,0,0,0,55,76,83
Dekorama,0,0,0,55,29,29,44,48,37,25,29,40,51,37,18,0,0,0,0,0,0,37,66,77,55,29,22,29,37,40,33,22,14,0,0,0,0,0,0,48,25,22,33,40,37,29,18,18,22,22,11,0,0,0,0,0,0,29,25,33,29,22,14,11,14,18,18,14,7,0,0,0,0,0,0,100,77,40,33,37,37,33,25,18,14,22,18,0,0,0,0,0,0,33,25,18,22,29,33,33,25,22,29,37,14,0,0,0,0,0,0,55,29,29,44,48,37,25,29,40,51,37,18,0,0,0,0,0,0,37,66,77,55,29,22,29,37,40,33,22,14,0,0,0,0,0,0,48,25,22,33,40,37,29,18,18,22,22,11,0,0,0,0,0,0,29,25,33
Europejski Fundusz Leasingowy EFL SA Oddział w Poznaniu,0,0,0,76,90,85,85,76,52,38,23,0,0,0,0,0,0,0,0,0,0,42,80,100,76,47,47,47,33,0,0,0,0,0,0,0,0,0,0,23,33,42,47,42,38,23,14,0,0,0,0,0,0,0,0,0,0,33,76,95,80,66,52,33,28,0,0,0,0,0,0,0,0,0,0,42,66,47,28,28,28,19,4,0,0,0,0,0,0,0,0,0,0,76,90,85,85,76,52,38,23,0,0,0,0,0,0,0,0,0,0,42,80,100,76,47,47,47,33,0,0,0,0,0,0,0,0,0,0,23,33,42,47,42,38,23,14,0,0,0,0,0,0,0,0,0,0,33,76,95,80,66,52,33,28,0,0,0,0,0,0,0,0,0,0,42,66,47
Brovaria,0,0,0,0,0,0,9,17,25,28,27,25,25,24,20,0,0,0,0,0,0,0,0,0,4,5,7,8,10,14,23,36,45,39,23,9,0,0,0,0,0,0,4,6,8,9,11,20,43,57,60,66,51,20,0,0,0,0,0,0,4,6,8,10,14,25,42,53,53,55,47,20,0,0,0,0,0,0,6,9,10,12,16,23,35,50,63,65,51,28,0,0,0,0,0,0,3,5,7,9,15,27,47,72,93,100,86,56,26,0,0,0,0,0,0,5,10,16,24,32,42,53,67,83,93,87,66,39,0,0,0,0,0,0,9,17,25,28,27,25,25,24,20,0,0,0,0,0,0,0,0,0,4,5,7,8,10,14,23,36,45,39,23,9,0,0,0,0
Antykwariat im. J.K. Żupańskiego,0,0,0,0,0,22,40,53,48,31,22,28,0,0,0,0,0,0,0,0,0,0,0,40,57,64,60,64,80,44,0,0,0,0,0,0,0,0,0,0,0,17,28,35,35,33,31,26,0,0,0,0,0,0,0,0,0,0,0,37,64,66,53,57,77,73,0,0,0,0,0,0,0,0,0,0,0,35,53,66,88,100,71,31,0,0,0,0,0,0,0,0,0,0,0,0,35,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,53,48,31,22,28,0,0,0,0,0,0,0,0,0,0,0,40,57,64,60,64,80,44,0,0,0,0,0,0,0,0,0,0,0,17,28,35,35,33,31,26,0,0,0,0,0,0,0,0,0,0,0,37
Ratuszova Restauracja & Apartamenty A.D. 1954,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,51,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,50,52,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,48,69,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,62,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,43,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,67,72,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,41,44,42,45,68,100,100,64,0,0,0,0,0,0
The Mexican,0,0,0,0,0,8,22,44,65,72,65,54,48,45,40,30,18,0,0,0,0,0,0,0,0,6,14,22,27,30,33,39,41,31,15,0,0,0,0,0,0,0,0,6,11,16,20,24,30,37,40,32,17,0,0,0,0,0,0,0,8,13,17,18,18,23,33,43,46,39,25,11,0,0,0,0,0,0,4,11,20,26,30,34,42,50,49,39,24,10,0,0,0,0,0,0,7,9,12,18,27,43,65,87,100,94,73,46,23,0,0,0,0,0,8,18,34,54,73,82,81,80,86,94,91,71,43,21,0,0,0,0,0,8,22,44,65,72,65,54,48,45,40,30,18,0,0,0,0,0,0,0,0,6,14,22,27,30,33,39,41,31,15,0,0,0,0,0
Zielona Weranda,0,0,0,0,19,35,55,77,94,100,91,72,48,28,0,0,0,0,0,0,0,0,18,27,31,29,33,44,43,37,45,56,55,41,0,0,0,0,0,0,9,18,30,42,50,50,45,41,45,50,41,21,0,0,0,0,0,0,15,25,32,35,34,34,40,51,60,61,52,37,0,0,0,0,0,0,14,26,40,53,59,56,48,43,46,47,37,20,0,0,0,0,0,0,20,33,45,53,55,53,51,57,70,83,85,69,45,0,0,0,0,0,25,41,59,73,81,85,87,90,94,93,83,64,41,0,0,0,0,0,19,35,55,77,94,100,91,72,48,28,0,0,0,0,0,0,0,0,18,27,31,29,33,44,43,37,45,56,55,41,0,0,0,0,0,0,9,18
Apteka Medkon,0,0,48,56,49,60,66,58,53,58,69,72,61,42,0,0,0,0,0,0,17,34,56,70,72,65,61,66,78,98,84,33,0,0,0,0,0,0,10,41,65,56,64,93,100,94,89,72,44,20,0,0,0,0,0,0,22,44,66,81,85,81,82,88,89,74,49,24,0,0,0,0,0,0,13,49,94,98,77,74,85,89,81,64,42,24,0,0,0,0,0,0,0,30,57,73,65,41,0,0,0,0,0,0,0,0,0,0,0,0,48,56,49,60,66,58,53,58,69,72,61,42,0,0,0,0,0,0,17,34,56,70,72,65,61,66,78,98,84,33,0,0,0,0,0,0,10,41,65,56,64,93,100,94,89,72,44,20,0,0,0,0,0,0,22,44,66,81
Czarna Owca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,66,45,60,42,47,27,16,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,82,100,97,87,70,61,52,30,37,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,66,45,60,42,47,27,16,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,82,100,97,87,70,61,52,30,37,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,66,45,60,42,47,27,16,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,82,100,97,87,70,61,52,30,37,33,22,0,0,0
Cacao Republika,0,0,0,0,0,0,45,70,89,94,89,84,81,68,41,13,0,0,0,0,0,0,0,0,22,34,40,38,31,32,47,51,29,0,0,0,0,0,0,0,0,0,11,18,25,34,48,65,74,64,40,0,0,0,0,0,0,0,0,0,19,22,26,34,46,59,61,52,33,0,0,0,0,0,0,0,0,0,14,22,30,40,50,61,65,62,50,32,0,0,0,0,0,0,0,0,45,61,72,80,85,93,100,98,80,52,0,0,0,0,0,0,0,0,45,70,89,94,89,84,81,68,41,13,0,0,0,0,0,0,0,0,22,34,40,38,31,32,47,51,29,0,0,0,0,0,0,0,0,0,11,18,25,34,48,65,74,64,40,0,0,0,0,0,0,0,0,0
Czysz Galanteria Skórzana Samsonite,0,0,0,0,30,81,100,54,30,45,60,51,24,0,0,0,0,0,0,0,0,0,27,72,72,66,63,51,51,54,30,0,0,0,0,0,0,0,0,0,9,96,42,39,66,72,48,45,60,0,0,0,0,0,0,0,0,0,15,63,90,63,57,54,42,54,33,0,0,0,0,0,0,0,0,0,24,60,84,72,60,72,81,63,30,0,0,0,0,0,0,0,0,0,30,54,72,69,51,0,0,0,0,0,0,0,0,0,0,0,0,0,30,81,100,54,30,45,60,51,24,0,0,0,0,0,0,0,0,0,27,72,72,66,63,51,51,54,30,0,0,0,0,0,0,0,0,0,9,96,42,39,66,72,48,45,60,0,0,0,0,0,0,0,0,0,15,63
Salon fryzjerski Kruk-Owski Style,0,0,0,0,37,78,56,15,6,12,21,28,0,0,0,0,0,0,0,0,0,40,62,40,50,71,78,78,81,81,68,46,25,0,0,0,0,0,0,31,18,12,21,34,40,43,37,28,15,9,6,0,0,0,0,0,0,12,15,25,37,50,56,53,46,43,40,28,12,0,0,0,0,0,0,15,46,68,65,53,75,100,78,50,65,84,59,0,0,0,0,0,40,71,62,50,62,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,78,56,15,6,12,21,28,0,0,0,0,0,0,0,0,0,40,62,40,50,71,78,78,81,81,68,46,25,0,0,0,0,0,0,31,18,12,21,34,40,43,37,28,15,9,6,0,0,0,0,0,0,12,15,25
12ft,0,0,0,0,0,0,0,0,0,0,4,7,12,18,19,18,0,0,0,0,0,0,0,0,0,0,0,0,7,16,27,36,37,31,0,0,0,0,0,0,0,0,0,0,0,0,10,24,41,55,58,49,33,17,0,0,0,0,0,0,0,0,0,0,5,20,46,70,72,53,26,7,0,0,0,0,0,0,0,0,0,0,1,12,30,52,63,57,36,16,0,0,0,0,0,0,0,0,0,0,10,23,36,45,60,81,90,68,0,0,0,0,0,0,0,0,0,0,27,45,65,84,99,100,81,51,0,0,0,0,0,0,0,0,0,0,4,7,12,18,19,18,0,0,0,0,0,0,0,0,0,0,0,0,7,16,27,36,37,31,0,0,0,0,0,0,0,0
Inter Cars S.A.,0,0,49,72,85,82,69,59,55,52,43,30,0,0,0,0,0,0,0,0,66,92,80,72,77,75,62,45,30,21,0,0,0,0,0,0,0,0,54,88,100,87,71,63,58,48,33,20,0,0,0,0,0,0,0,0,40,62,78,80,69,60,62,65,51,25,0,0,0,0,0,0,0,0,57,70,76,78,80,80,73,60,41,24,0,0,0,0,0,0,0,0,36,57,70,64,45,0,0,0,0,0,0,0,0,0,0,0,0,0,49,72,85,82,69,59,55,52,43,30,0,0,0,0,0,0,0,0,66,92,80,72,77,75,62,45,30,21,0,0,0,0,0,0,0,0,54,88,100,87,71,63,58,48,33,20,0,0,0,0,0,0,0,0,40,62,78,80
"SYSTHERM - klimatyzacja, pompy ciepła, chłodnictwo, wentylacja",0,68,97,87,75,76,77,73,62,48,0,0,0,0,0,0,0,0,0,50,71,78,76,76,84,88,79,56,0,0,0,0,0,0,0,0,0,62,100,85,64,72,88,95,86,66,0,0,0,0,0,0,0,0,0,58,79,76,66,66,75,77,69,52,0,0,0,0,0,0,0,0,0,48,64,70,68,65,66,66,59,46,0,0,0,0,0,0,0,0,0,68,97,87,75,76,77,73,62,48,0,0,0,0,0,0,0,0,0,50,71,78,76,76,84,88,79,56,0,0,0,0,0,0,0,0,0,62,100,85,64,72,88,95,86,66,0,0,0,0,0,0,0,0,0,58,79,76,66,66,75,77,69,52,0,0,0,0,0,0,0,0,0,48,64,70,68,65
Wydawnictwo Towarzystwa Chrystusowego Hlondianum,0,33,50,66,78,83,77,63,46,0,0,0,0,0,0,0,0,0,0,43,70,84,87,93,100,95,75,0,0,0,0,0,0,0,0,0,0,42,63,78,84,82,81,75,61,0,0,0,0,0,0,0,0,0,0,66,91,96,92,88,84,73,54,0,0,0,0,0,0,0,0,0,0,40,53,62,66,67,64,54,40,0,0,0,0,0,0,0,0,0,0,33,50,66,78,83,77,63,46,0,0,0,0,0,0,0,0,0,0,43,70,84,87,93,100,95,75,0,0,0,0,0,0,0,0,0,0,42,63,78,84,82,81,75,61,0,0,0,0,0,0,0,0,0,0,66,91,96,92,88,84,73,54,0,0,0,0,0,0,0,0,0,0,40,53,62,66,67
CHART - Pracownia Biżuterii Artystycznej,0,0,0,0,0,3,3,7,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,46,42,38,38,38,42,38,0,0,0,0,0,0,0,0,0,0,0,38,34,34,34,30,26,23,0,0,0,0,0,0,0,0,0,0,0,42,46,50,50,53,53,50,0,0,0,0,0,0,0,0,0,0,0,26,26,26,26,23,19,15,0,0,0,0,0,0,0,0,0,0,0,38,65,88,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,46,42,38,38,38,42,38,0,0,0,0,0,0,0,0,0,0,0,38,34,34,34,30,26,23,0,0,0,0,0,0,0,0,0,0,0,42
