,Avg. distances,Avg. times
524,483.49679436226944,484.9274215931169
525,229.50604948049414,552.8967527060782
526,154.44234450137355,374.24668331945605
527,499.88991435879507,556.6488759367195
528,140.3463440024055,269.48140438523455
529,171.07668894974375,315.0865945045795
530,424.97100478318987,428.8322509020261
531,843.6483912115091,600.0
532,217.91767665707152,582.3723563696918
533,220.34272874056379,393.9996114349153
534,218.41514618886433,579.5833194560089
535,79.96181344745611,380.91978906466835
536,219.89967752051302,591.8497918401333
537,223.3401999150588,572.2456008881487
538,213.49945929216648,586.1412989175686
539,214.6431359343949,598.0822647793506
